Date	Temperature [°C]
'06-Aug-2022 10:25:08'	30.39
'06-Aug-2022 11:25:08'	30.614
'06-Aug-2022 12:25:08'	30.669
'06-Aug-2022 13:25:08'	30.959
'06-Aug-2022 14:25:08'	31.006
'06-Aug-2022 15:25:08'	31.016
'06-Aug-2022 16:25:08'	31.062
'06-Aug-2022 17:25:08'	31.061
'06-Aug-2022 18:25:08'	31.117
'06-Aug-2022 19:25:08'	31.117
'06-Aug-2022 20:25:08'	31.118
'06-Aug-2022 21:25:08'	31.118
'06-Aug-2022 22:25:08'	31.118
'06-Aug-2022 23:25:08'	31.061
'07-Aug-2022 00:25:08'	31.061
'07-Aug-2022 01:25:08'	31.118
'07-Aug-2022 02:25:08'	31.006
'07-Aug-2022 03:25:08'	31.061
'07-Aug-2022 04:25:08'	31.005
'07-Aug-2022 05:25:08'	31.061
'07-Aug-2022 06:25:08'	31.061
'07-Aug-2022 07:25:08'	31.006
'07-Aug-2022 08:25:08'	31.005
'07-Aug-2022 09:25:08'	30.781
'07-Aug-2022 10:25:08'	30.614
'07-Aug-2022 11:25:08'	30.669
'07-Aug-2022 12:25:08'	31.006
'07-Aug-2022 13:25:08'	31.061
'07-Aug-2022 14:25:08'	31.117
'07-Aug-2022 15:25:08'	31.117
'07-Aug-2022 16:25:08'	31.173
'07-Aug-2022 17:25:08'	31.173
'07-Aug-2022 18:25:08'	31.229
'07-Aug-2022 19:25:08'	31.173
'07-Aug-2022 20:25:08'	31.173
'07-Aug-2022 21:25:08'	31.284
'07-Aug-2022 22:25:08'	31.173
'07-Aug-2022 23:25:08'	31.173
'08-Aug-2022 00:25:08'	31.117
'08-Aug-2022 01:25:08'	31.062
'08-Aug-2022 02:25:08'	31.061
'08-Aug-2022 03:25:08'	31.061
'08-Aug-2022 04:25:08'	31.006
'08-Aug-2022 05:25:08'	31.005
'08-Aug-2022 06:25:08'	30.95
'08-Aug-2022 07:25:08'	30.95
'08-Aug-2022 08:25:08'	30.949
'08-Aug-2022 09:25:08'	30.95
'08-Aug-2022 10:25:08'	30.95
'08-Aug-2022 11:25:08'	31.006
'08-Aug-2022 12:25:08'	31.006
'08-Aug-2022 13:25:08'	31.061
'08-Aug-2022 14:25:08'	31.117
'08-Aug-2022 15:25:08'	31.173
'08-Aug-2022 16:25:08'	31.173
'08-Aug-2022 17:25:08'	31.173
'08-Aug-2022 18:25:08'	31.173
'08-Aug-2022 19:25:08'	31.173
'08-Aug-2022 20:25:08'	31.117
'08-Aug-2022 21:25:08'	31.116
'08-Aug-2022 22:25:08'	31.173
'08-Aug-2022 23:25:08'	31.117
'09-Aug-2022 00:25:08'	31.061
'09-Aug-2022 01:25:08'	31.006
'09-Aug-2022 02:25:08'	31.005
'09-Aug-2022 03:25:08'	30.949
'09-Aug-2022 04:25:08'	30.95
'09-Aug-2022 05:25:08'	30.894
'09-Aug-2022 06:25:08'	30.894
'09-Aug-2022 07:25:08'	30.837
'09-Aug-2022 08:25:08'	30.894
'09-Aug-2022 09:25:08'	30.893
'10-Aug-2022 10:25:08'	30.725
'10-Aug-2022 11:25:08'	30.669
'10-Aug-2022 12:25:08'	30.613
'10-Aug-2022 13:25:08'	30.893
'10-Aug-2022 14:25:08'	30.949
'10-Aug-2022 15:25:08'	31.005
'10-Aug-2022 16:25:08'	31.061
'10-Aug-2022 17:25:08'	31.061
'10-Aug-2022 18:25:08'	31.061
'10-Aug-2022 19:25:08'	31.06
'10-Aug-2022 20:25:08'	31.061
'10-Aug-2022 21:25:08'	31.014
'10-Aug-2022 22:25:08'	31.005
'10-Aug-2022 23:25:08'	30.949
'11-Aug-2022 00:25:08'	30.893
'11-Aug-2022 01:25:08'	30.837
'11-Aug-2022 02:25:08'	30.724
'11-Aug-2022 03:25:08'	30.668
'11-Aug-2022 04:25:08'	30.614
'11-Aug-2022 05:25:08'	30.669
'11-Aug-2022 06:25:08'	30.613
'11-Aug-2022 07:25:08'	30.613
'11-Aug-2022 08:25:08'	30.613
'11-Aug-2022 09:25:08'	30.613
'11-Aug-2022 10:25:08'	30.334
'11-Aug-2022 11:25:08'	30.499
'11-Aug-2022 12:25:08'	30.445
'11-Aug-2022 13:25:08'	30.781
'11-Aug-2022 14:25:08'	30.781
'11-Aug-2022 15:25:08'	30.837
'11-Aug-2022 16:25:08'	30.893
'11-Aug-2022 17:25:08'	30.836
'11-Aug-2022 18:25:08'	30.78
'11-Aug-2022 19:25:08'	30.838
'11-Aug-2022 20:25:08'	30.838
'11-Aug-2022 21:25:08'	30.837
'11-Aug-2022 22:25:08'	30.837
'11-Aug-2022 23:25:08'	30.781
'12-Aug-2022 00:25:08'	30.668
'12-Aug-2022 01:25:08'	30.501
'12-Aug-2022 02:25:08'	30.501
'12-Aug-2022 03:25:08'	30.389
'12-Aug-2022 04:25:08'	30.389
'12-Aug-2022 05:25:08'	30.334
'12-Aug-2022 06:25:08'	30.278
'12-Aug-2022 07:25:08'	30.222
'12-Aug-2022 08:25:08'	30.167
'12-Aug-2022 09:25:08'	30.334
'12-Aug-2022 10:25:08'	30.278
'12-Aug-2022 11:25:08'	30.334
'12-Aug-2022 12:25:08'	30.333
'12-Aug-2022 13:25:08'	30.557
'12-Aug-2022 14:25:08'	30.669
'12-Aug-2022 15:25:08'	30.669
'12-Aug-2022 16:25:08'	30.67
'12-Aug-2022 17:25:08'	30.768
'12-Aug-2022 18:25:08'	30.389
'12-Aug-2022 19:25:08'	30.669
'12-Aug-2022 20:25:08'	30.724
'12-Aug-2022 21:25:08'	30.613
'12-Aug-2022 22:25:08'	30.39
'12-Aug-2022 23:25:08'	30.334
'13-Aug-2022 00:25:08'	30.278
'13-Aug-2022 01:25:08'	30.222
'13-Aug-2022 02:25:08'	30.111
'13-Aug-2022 03:25:08'	30.055
'13-Aug-2022 04:25:08'	29.943
'13-Aug-2022 05:25:08'	29.832
'13-Aug-2022 06:25:08'	29.775
'13-Aug-2022 07:25:08'	29.718
'13-Aug-2022 08:25:08'	29.774
'13-Aug-2022 09:25:08'	29.774
'13-Aug-2022 10:25:08'	29.383
'13-Aug-2022 11:25:08'	29.104
'13-Aug-2022 12:25:08'	29.556
'13-Aug-2022 13:25:08'	29.886
'13-Aug-2022 14:25:08'	30.112
'13-Aug-2022 15:25:08'	30.11
'13-Aug-2022 16:25:08'	30.11
'13-Aug-2022 17:25:08'	30.166
'13-Aug-2022 18:25:08'	30.166
'13-Aug-2022 19:25:08'	30.166
'13-Aug-2022 20:25:08'	30.222
'13-Aug-2022 21:25:08'	30.166
'13-Aug-2022 22:25:08'	30.054
'13-Aug-2022 23:25:08'	29.885
'14-Aug-2022 00:25:08'	29.83
'14-Aug-2022 01:25:08'	29.774
'14-Aug-2022 02:25:08'	29.773
'14-Aug-2022 03:25:08'	29.714
'14-Aug-2022 04:25:08'	29.607
'14-Aug-2022 05:25:08'	29.494
'14-Aug-2022 06:25:08'	29.438
'14-Aug-2022 07:25:08'	29.383
'14-Aug-2022 08:25:08'	29.384
'14-Aug-2022 09:25:08'	29.104
'14-Aug-2022 10:25:08'	29.216
'14-Aug-2022 11:25:08'	29.271
'14-Aug-2022 12:25:08'	29.72
'14-Aug-2022 13:25:08'	29.774
'14-Aug-2022 14:25:08'	29.775
'14-Aug-2022 15:25:08'	29.83
'14-Aug-2022 16:25:08'	29.834
'14-Aug-2022 17:25:08'	29.886
'14-Aug-2022 18:25:08'	29.886
'14-Aug-2022 19:25:08'	29.939
'14-Aug-2022 20:25:08'	29.887
'14-Aug-2022 21:25:08'	29.942
'14-Aug-2022 22:25:08'	29.886
'14-Aug-2022 23:25:08'	29.831
'15-Aug-2022 00:25:08'	29.662
'15-Aug-2022 01:25:08'	29.665
'15-Aug-2022 02:25:08'	29.606
'15-Aug-2022 03:25:08'	29.607
'15-Aug-2022 04:25:08'	29.494
'15-Aug-2022 05:25:08'	29.438
'15-Aug-2022 06:25:08'	29.387
'15-Aug-2022 07:25:08'	29.271
'15-Aug-2022 08:25:08'	29.339
'15-Aug-2022 09:25:08'	29.385
'15-Aug-2022 10:25:08'	28.823
'15-Aug-2022 11:25:08'	29.048
'15-Aug-2022 12:25:08'	29.492
'15-Aug-2022 13:25:08'	29.607
'15-Aug-2022 14:25:08'	29.662
'15-Aug-2022 15:25:08'	29.718
'15-Aug-2022 16:25:08'	29.775
'15-Aug-2022 17:25:08'	29.831
'15-Aug-2022 18:25:08'	29.831
'15-Aug-2022 19:25:08'	29.887
'15-Aug-2022 20:25:08'	29.887
'15-Aug-2022 21:25:08'	29.828
'15-Aug-2022 22:25:08'	29.662
'15-Aug-2022 23:25:08'	29.442
'16-Aug-2022 00:25:08'	29.44
'16-Aug-2022 01:25:08'	29.384
'16-Aug-2022 02:25:08'	29.327
'16-Aug-2022 03:25:08'	29.271
'16-Aug-2022 04:25:08'	29.161
'16-Aug-2022 05:25:08'	29.105
'16-Aug-2022 06:25:08'	29.104
'16-Aug-2022 07:25:08'	29.047
'16-Aug-2022 08:25:08'	29.045
'16-Aug-2022 09:25:08'	29.104
'16-Aug-2022 10:25:08'	29.104
'16-Aug-2022 11:25:08'	29.104
'16-Aug-2022 12:25:08'	28.992
'16-Aug-2022 13:25:08'	29.384
'16-Aug-2022 14:25:08'	29.384
'16-Aug-2022 15:25:08'	29.439
'16-Aug-2022 16:25:08'	29.497
'16-Aug-2022 17:25:08'	29.551
'16-Aug-2022 18:25:08'	29.607
'16-Aug-2022 19:25:08'	29.607
'16-Aug-2022 20:25:08'	29.607
'16-Aug-2022 21:25:08'	29.607
'16-Aug-2022 22:25:08'	29.607
'16-Aug-2022 23:25:08'	29.495
'17-Aug-2022 00:25:08'	29.439
'17-Aug-2022 01:25:08'	29.327
'17-Aug-2022 02:25:08'	29.272
'17-Aug-2022 03:25:08'	29.215
'17-Aug-2022 04:25:08'	29.215
'17-Aug-2022 05:25:08'	29.16
'17-Aug-2022 06:25:08'	29.105
'17-Aug-2022 07:25:08'	29.049
'17-Aug-2022 08:25:08'	29.104
'17-Aug-2022 09:25:08'	29.104
'17-Aug-2022 10:25:08'	28.88
'17-Aug-2022 11:25:08'	29.214
'17-Aug-2022 12:25:08'	29.217
'17-Aug-2022 13:25:08'	29.384
'17-Aug-2022 14:25:08'	29.439
'17-Aug-2022 15:25:08'	29.439
'17-Aug-2022 16:25:08'	29.495
'17-Aug-2022 17:25:08'	29.551
'17-Aug-2022 18:25:08'	29.608
'17-Aug-2022 19:25:08'	29.551
'17-Aug-2022 20:25:08'	29.558
'17-Aug-2022 21:25:08'	29.552
'17-Aug-2022 22:25:08'	29.551
'17-Aug-2022 23:25:08'	29.552
'18-Aug-2022 00:25:08'	29.554
'18-Aug-2022 01:25:08'	29.44
'18-Aug-2022 02:25:08'	29.438
'18-Aug-2022 03:25:08'	29.499
'18-Aug-2022 04:25:08'	29.383
'18-Aug-2022 05:25:08'	29.384
'18-Aug-2022 06:25:08'	29.384
'18-Aug-2022 07:25:08'	29.327
'18-Aug-2022 08:25:08'	29.325
'18-Aug-2022 09:25:08'	29.328
'18-Aug-2022 10:25:08'	29.16
'18-Aug-2022 11:25:08'	28.769
'18-Aug-2022 12:25:08'	28.713
'18-Aug-2022 13:25:08'	28.825
'18-Aug-2022 14:25:08'	28.993
'18-Aug-2022 15:25:08'	29.104
'18-Aug-2022 16:25:08'	29.157
'18-Aug-2022 17:25:08'	29.216
'18-Aug-2022 18:25:08'	29.158
'18-Aug-2022 19:25:08'	29.166
'18-Aug-2022 20:25:08'	29.103
'18-Aug-2022 21:25:08'	29.047
'18-Aug-2022 22:25:08'	29.108
'18-Aug-2022 23:25:08'	28.992
'19-Aug-2022 00:25:08'	28.934
'19-Aug-2022 01:25:08'	28.938
'19-Aug-2022 02:25:08'	28.88
'19-Aug-2022 03:25:08'	28.882
'19-Aug-2022 04:25:08'	28.825
'19-Aug-2022 05:25:08'	28.822
'19-Aug-2022 06:25:08'	28.829
'19-Aug-2022 07:25:08'	28.767
'19-Aug-2022 08:25:08'	28.773
'19-Aug-2022 09:25:08'	28.768
'19-Aug-2022 10:25:08'	28.602
'19-Aug-2022 11:25:08'	28.49
'19-Aug-2022 12:25:08'	27.87
'19-Aug-2022 13:25:08'	28.207
'19-Aug-2022 14:25:08'	28.432
'19-Aug-2022 15:25:08'	28.432
'19-Aug-2022 16:25:08'	28.492
'19-Aug-2022 17:25:08'	28.601
'19-Aug-2022 18:25:08'	28.601
'19-Aug-2022 19:25:08'	28.6
'19-Aug-2022 20:25:08'	28.599
'19-Aug-2022 21:25:08'	28.545
'19-Aug-2022 22:25:08'	28.49
'19-Aug-2022 23:25:08'	28.431
'20-Aug-2022 00:25:08'	28.266
'20-Aug-2022 01:25:08'	28.267
'20-Aug-2022 02:25:08'	28.263
'20-Aug-2022 03:25:08'	28.156
'20-Aug-2022 04:25:08'	28.155
'20-Aug-2022 05:25:08'	28.041
'20-Aug-2022 06:25:08'	28.041
'20-Aug-2022 07:25:08'	27.984
'20-Aug-2022 08:25:08'	28.043
'20-Aug-2022 09:25:08'	28.148
'20-Aug-2022 10:25:08'	27.986
'20-Aug-2022 11:25:08'	28.041
'20-Aug-2022 12:25:08'	28.097
'20-Aug-2022 13:25:08'	28.378
'20-Aug-2022 14:25:08'	28.377
'20-Aug-2022 15:25:08'	28.434
'20-Aug-2022 16:25:08'	28.489
'20-Aug-2022 17:25:08'	28.488
'20-Aug-2022 18:25:08'	28.544
'20-Aug-2022 19:25:08'	28.544
'20-Aug-2022 20:25:08'	28.49
'20-Aug-2022 21:25:08'	28.545
'20-Aug-2022 22:25:08'	28.544
'20-Aug-2022 23:25:08'	28.376
'21-Aug-2022 00:25:08'	28.377
'21-Aug-2022 01:25:08'	28.321
'21-Aug-2022 02:25:08'	28.208
'21-Aug-2022 03:25:08'	28.156
'21-Aug-2022 04:25:08'	28.096
'21-Aug-2022 05:25:08'	28.097
'21-Aug-2022 06:25:08'	27.986
'21-Aug-2022 07:25:08'	27.985
'21-Aug-2022 08:25:08'	28.045
'21-Aug-2022 09:25:08'	27.818
'21-Aug-2022 10:25:08'	27.762
'21-Aug-2022 11:25:08'	28.043
'21-Aug-2022 12:25:08'	28.321
'21-Aug-2022 13:25:08'	28.269
'21-Aug-2022 14:25:08'	28.266
'21-Aug-2022 15:25:08'	28.262
'21-Aug-2022 16:25:08'	28.268
'21-Aug-2022 17:25:08'	28.322
'21-Aug-2022 18:25:08'	28.376
'21-Aug-2022 19:25:08'	28.323
'21-Aug-2022 20:25:08'	28.322
'21-Aug-2022 21:25:08'	28.377
'21-Aug-2022 22:25:08'	28.376
'21-Aug-2022 23:25:08'	28.376
'22-Aug-2022 00:25:08'	28.318
'22-Aug-2022 01:25:08'	28.264
'22-Aug-2022 02:25:08'	28.205
'22-Aug-2022 03:25:08'	28.097
'22-Aug-2022 04:25:08'	28.042
'22-Aug-2022 05:25:08'	27.93
'22-Aug-2022 06:25:08'	27.873
'22-Aug-2022 07:25:08'	27.816
'22-Aug-2022 08:25:08'	27.987
'22-Aug-2022 09:25:08'	27.984
'22-Aug-2022 10:25:08'	28.1
'22-Aug-2022 11:25:08'	28.098
'22-Aug-2022 12:25:08'	28.156
'22-Aug-2022 13:25:08'	28.149
'22-Aug-2022 14:25:08'	28.154
'22-Aug-2022 15:25:08'	28.266
'22-Aug-2022 16:25:08'	28.153
'22-Aug-2022 17:25:08'	28.155
'22-Aug-2022 18:25:08'	28.21
'22-Aug-2022 19:25:08'	28.266
'22-Aug-2022 20:25:08'	28.321
'22-Aug-2022 21:25:08'	28.268
'22-Aug-2022 22:25:08'	28.321
'22-Aug-2022 23:25:08'	28.321
'23-Aug-2022 00:25:08'	28.153
'23-Aug-2022 01:25:08'	28.098
'23-Aug-2022 02:25:08'	28.042
'23-Aug-2022 03:25:08'	27.927
'23-Aug-2022 04:25:08'	27.877
'23-Aug-2022 05:25:08'	27.763
'23-Aug-2022 06:25:08'	27.759
'23-Aug-2022 07:25:08'	27.707
'23-Aug-2022 08:25:08'	27.706
'23-Aug-2022 09:25:08'	27.819
'23-Aug-2022 10:25:08'	27.875
'23-Aug-2022 11:25:08'	27.817
'23-Aug-2022 12:25:08'	27.647
'23-Aug-2022 13:25:08'	28.095
'23-Aug-2022 14:25:08'	28.041
'23-Aug-2022 15:25:08'	27.988
'23-Aug-2022 16:25:08'	28.041
'23-Aug-2022 17:25:08'	28.152
'23-Aug-2022 18:25:08'	28.209
'23-Aug-2022 19:25:08'	28.21
'23-Aug-2022 20:25:08'	28.21
'23-Aug-2022 21:25:08'	28.264
'23-Aug-2022 22:25:08'	28.153
'23-Aug-2022 23:25:08'	28.036
'24-Aug-2022 00:25:08'	28.154
'24-Aug-2022 01:25:08'	28.155
'24-Aug-2022 02:25:08'	28.098
'24-Aug-2022 03:25:08'	28.041
'24-Aug-2022 04:25:08'	27.987
'24-Aug-2022 05:25:08'	27.93
'24-Aug-2022 06:25:08'	27.819
'24-Aug-2022 07:25:08'	27.878
'24-Aug-2022 08:25:08'	27.876
'24-Aug-2022 09:25:08'	27.964
'24-Aug-2022 10:25:08'	27.706
'24-Aug-2022 11:25:08'	27.76
'24-Aug-2022 12:25:08'	27.823
'24-Aug-2022 13:25:08'	28.042
'24-Aug-2022 14:25:08'	28.155
'24-Aug-2022 15:25:08'	27.928
'24-Aug-2022 16:25:08'	28.041
'24-Aug-2022 17:25:08'	28.04
'24-Aug-2022 18:25:08'	28.433
'24-Aug-2022 19:25:08'	28.432
'24-Aug-2022 20:25:08'	28.376
'24-Aug-2022 21:25:08'	28.376
'24-Aug-2022 22:25:08'	28.377
'24-Aug-2022 23:25:08'	28.265
'25-Aug-2022 00:25:08'	28.209
'25-Aug-2022 01:25:08'	28.321
'25-Aug-2022 02:25:08'	28.322
'25-Aug-2022 03:25:08'	28.266
'25-Aug-2022 04:25:08'	28.153
'25-Aug-2022 05:25:08'	28.097
'25-Aug-2022 06:25:08'	28.094
'25-Aug-2022 07:25:08'	28.096
'25-Aug-2022 08:25:08'	28.041
'25-Aug-2022 09:25:08'	28.097
'25-Aug-2022 10:25:08'	27.762
'25-Aug-2022 11:25:08'	27.874
'25-Aug-2022 12:25:08'	27.985
'25-Aug-2022 13:25:08'	28.209
'25-Aug-2022 14:25:08'	28.267
'25-Aug-2022 15:25:08'	28.154
'25-Aug-2022 16:25:08'	28.209
'25-Aug-2022 17:25:08'	28.265
'25-Aug-2022 18:25:08'	28.489
'25-Aug-2022 19:25:08'	28.545
'25-Aug-2022 20:25:08'	28.544
'25-Aug-2022 21:25:08'	28.544
'25-Aug-2022 22:25:08'	28.546
'25-Aug-2022 23:25:08'	28.489
'26-Aug-2022 00:25:08'	28.433
'26-Aug-2022 01:25:08'	28.376
'26-Aug-2022 02:25:08'	28.434
'26-Aug-2022 03:25:08'	28.434
'26-Aug-2022 04:25:08'	28.378
'26-Aug-2022 05:25:08'	28.282
'26-Aug-2022 06:25:08'	28.209
'26-Aug-2022 07:25:08'	28.209
'26-Aug-2022 08:25:08'	28.215
'26-Aug-2022 09:25:08'	28.323
'26-Aug-2022 10:25:08'	28.098
'26-Aug-2022 11:25:08'	28.041
'26-Aug-2022 12:25:08'	28.154
'26-Aug-2022 13:25:08'	28.488
'26-Aug-2022 14:25:08'	28.543
'26-Aug-2022 15:25:08'	28.327
'26-Aug-2022 16:25:08'	28.378
'26-Aug-2022 17:25:08'	28.377
'26-Aug-2022 18:25:08'	28.6
'26-Aug-2022 19:25:08'	28.6
'26-Aug-2022 20:25:08'	28.489
'26-Aug-2022 21:25:08'	28.49
'26-Aug-2022 22:25:08'	28.489
'26-Aug-2022 23:25:08'	28.546
'27-Aug-2022 00:25:08'	28.488
'27-Aug-2022 01:25:08'	28.433
'27-Aug-2022 02:25:08'	28.32
'27-Aug-2022 03:25:08'	28.322
'27-Aug-2022 04:25:08'	28.265
'27-Aug-2022 05:25:08'	28.208
'27-Aug-2022 06:25:08'	28.209
'27-Aug-2022 07:25:08'	28.153
'27-Aug-2022 08:25:08'	28.154
'27-Aug-2022 09:25:08'	28.261
'27-Aug-2022 10:25:08'	28.154
'27-Aug-2022 11:25:08'	28.208
'27-Aug-2022 12:25:08'	27.987
'27-Aug-2022 13:25:08'	28.434
'27-Aug-2022 14:25:08'	28.378
'27-Aug-2022 15:25:08'	28.042
'27-Aug-2022 16:25:08'	28.321
'27-Aug-2022 17:25:08'	28.208
'27-Aug-2022 18:25:08'	28.6
'27-Aug-2022 19:25:08'	28.544
'27-Aug-2022 20:25:08'	28.602
'27-Aug-2022 21:25:08'	28.548
'27-Aug-2022 22:25:08'	28.433
'27-Aug-2022 23:25:08'	28.49
'28-Aug-2022 00:25:08'	28.488
'28-Aug-2022 01:25:08'	28.376
'28-Aug-2022 02:25:08'	28.323
'28-Aug-2022 03:25:08'	28.268
'28-Aug-2022 04:25:08'	28.212
'28-Aug-2022 05:25:08'	28.154
'28-Aug-2022 06:25:08'	28.096
'28-Aug-2022 07:25:08'	28.041
'28-Aug-2022 08:25:08'	28.1
'28-Aug-2022 09:25:08'	27.705
'28-Aug-2022 10:25:08'	27.538
'28-Aug-2022 11:25:08'	27.929
'28-Aug-2022 12:25:08'	28.153
'28-Aug-2022 13:25:08'	28.266
'28-Aug-2022 14:25:08'	28.321
'28-Aug-2022 15:25:08'	28.098
'28-Aug-2022 16:25:08'	27.925
'28-Aug-2022 17:25:08'	27.99
'28-Aug-2022 18:25:08'	28.151
'28-Aug-2022 19:25:08'	28.321
'28-Aug-2022 20:25:08'	28.267
'28-Aug-2022 21:25:08'	28.211
'28-Aug-2022 22:25:08'	28.152
'28-Aug-2022 23:25:08'	28.094
'29-Aug-2022 00:25:08'	28.041
'29-Aug-2022 01:25:08'	27.929
'29-Aug-2022 02:25:08'	27.875
'29-Aug-2022 03:25:08'	27.874
'29-Aug-2022 04:25:08'	27.8
'29-Aug-2022 05:25:08'	27.764
'29-Aug-2022 06:25:08'	27.707
'29-Aug-2022 07:25:08'	27.689
'29-Aug-2022 08:25:08'	27.706
'29-Aug-2022 09:25:08'	27.594
'29-Aug-2022 10:25:08'	27.762
'29-Aug-2022 11:25:08'	27.933
'29-Aug-2022 12:25:08'	28.043
'29-Aug-2022 13:25:08'	28.042
'29-Aug-2022 14:25:08'	28.043
'29-Aug-2022 15:25:08'	28.101
'29-Aug-2022 16:25:08'	28.098
'29-Aug-2022 17:25:08'	28.153
'29-Aug-2022 18:25:08'	28.206
'29-Aug-2022 19:25:08'	28.21
'29-Aug-2022 20:25:08'	28.155
'29-Aug-2022 21:25:08'	28.154
'29-Aug-2022 22:25:08'	28.209
'29-Aug-2022 23:25:08'	28.213
'30-Aug-2022 00:25:08'	28.153
'30-Aug-2022 01:25:08'	28.096
'30-Aug-2022 02:25:08'	27.986
'30-Aug-2022 03:25:08'	27.987
'30-Aug-2022 04:25:08'	27.928
'30-Aug-2022 05:25:08'	27.819
'30-Aug-2022 06:25:08'	27.707
'30-Aug-2022 07:25:08'	27.762
'30-Aug-2022 08:25:08'	27.874
'30-Aug-2022 09:25:08'	27.876
'30-Aug-2022 10:25:08'	27.819
'30-Aug-2022 11:25:08'	27.651
'30-Aug-2022 12:25:08'	27.816
'30-Aug-2022 13:25:08'	28.042
'30-Aug-2022 14:25:08'	28.097
'30-Aug-2022 15:25:08'	28.047
'30-Aug-2022 16:25:08'	28.043
'30-Aug-2022 17:25:08'	28.042
'30-Aug-2022 18:25:08'	28.208
'30-Aug-2022 19:25:08'	28.265
'30-Aug-2022 20:25:08'	28.267
'30-Aug-2022 21:25:08'	28.211
'30-Aug-2022 22:25:08'	28.155
'30-Aug-2022 23:25:08'	28.1
'31-Aug-2022 00:25:08'	28.098
'31-Aug-2022 01:25:08'	28.099
'31-Aug-2022 02:25:08'	28.154
'31-Aug-2022 03:25:08'	28.155
'31-Aug-2022 04:25:08'	28.152
'31-Aug-2022 05:25:08'	28.042
'31-Aug-2022 06:25:08'	28.042
'31-Aug-2022 07:25:08'	27.988
'31-Aug-2022 08:25:08'	27.986
'31-Aug-2022 09:25:08'	28.044
'31-Aug-2022 10:25:08'	27.932
'31-Aug-2022 11:25:08'	27.762
'31-Aug-2022 12:25:08'	27.93
'31-Aug-2022 13:25:08'	28.042
'31-Aug-2022 14:25:08'	28.158
'31-Aug-2022 15:25:08'	27.875
'31-Aug-2022 16:25:08'	27.985
'31-Aug-2022 17:25:08'	27.986
'31-Aug-2022 18:25:08'	28.267
'31-Aug-2022 19:25:08'	28.321
'31-Aug-2022 20:25:08'	28.266
'31-Aug-2022 21:25:08'	28.169
'31-Aug-2022 22:25:08'	28.098
'31-Aug-2022 23:25:08'	28.153
'01-Sep-2022 00:25:08'	28.208
'01-Sep-2022 01:25:08'	28.098
'01-Sep-2022 02:25:08'	28.041
'01-Sep-2022 03:25:08'	28.042
'01-Sep-2022 04:25:08'	27.987
'01-Sep-2022 05:25:08'	27.986
'01-Sep-2022 06:25:08'	27.931
'01-Sep-2022 07:25:08'	27.926
'01-Sep-2022 08:25:08'	27.875
'01-Sep-2022 09:25:08'	27.985
'01-Sep-2022 10:25:08'	27.871
'01-Sep-2022 11:25:08'	27.707
'01-Sep-2022 12:25:08'	27.986
'01-Sep-2022 13:25:08'	27.928
'01-Sep-2022 14:25:08'	27.93
'01-Sep-2022 15:25:08'	27.929
'01-Sep-2022 16:25:08'	27.984
'01-Sep-2022 17:25:08'	28.152
'01-Sep-2022 18:25:08'	28.099
'01-Sep-2022 19:25:08'	28.154
'01-Sep-2022 20:25:08'	28.098
'01-Sep-2022 21:25:08'	28.097
'01-Sep-2022 22:25:08'	28.153
'01-Sep-2022 23:25:08'	28.15
'02-Sep-2022 00:25:08'	28.031
'02-Sep-2022 01:25:08'	27.986
'02-Sep-2022 02:25:08'	27.931
'02-Sep-2022 03:25:08'	27.761
'02-Sep-2022 04:25:08'	27.649
'02-Sep-2022 05:25:08'	27.65
'02-Sep-2022 06:25:08'	27.595
'02-Sep-2022 07:25:08'	27.54
'02-Sep-2022 08:25:08'	27.596
'02-Sep-2022 09:25:08'	27.652
'02-Sep-2022 10:25:08'	27.426
'02-Sep-2022 11:25:08'	27.539
'02-Sep-2022 12:25:08'	27.427
'02-Sep-2022 13:25:08'	27.762
'02-Sep-2022 14:25:08'	27.818
'02-Sep-2022 15:25:08'	27.817
'02-Sep-2022 16:25:08'	27.762
'02-Sep-2022 17:25:08'	27.706
'02-Sep-2022 18:25:08'	27.927
'02-Sep-2022 19:25:08'	28.044
'02-Sep-2022 20:25:08'	27.986
'02-Sep-2022 21:25:08'	27.985
'02-Sep-2022 22:25:08'	28.042
'02-Sep-2022 23:25:08'	27.929
'03-Sep-2022 00:25:08'	27.872
'03-Sep-2022 01:25:08'	27.818
'03-Sep-2022 02:25:08'	27.819
'03-Sep-2022 03:25:08'	27.762
'03-Sep-2022 04:25:08'	27.704
'03-Sep-2022 05:25:08'	27.596
'03-Sep-2022 06:25:08'	27.594
'03-Sep-2022 07:25:08'	27.539
'03-Sep-2022 08:25:08'	27.54
'03-Sep-2022 09:25:08'	27.539
'03-Sep-2022 10:25:08'	27.256
'03-Sep-2022 11:25:08'	27.036
'03-Sep-2022 12:25:08'	26.98
'03-Sep-2022 13:25:08'	27.315
'03-Sep-2022 14:25:08'	27.484
'03-Sep-2022 15:25:08'	27.37
'03-Sep-2022 16:25:08'	27.315
'03-Sep-2022 17:25:08'	27.426
'03-Sep-2022 18:25:08'	27.708
'03-Sep-2022 19:25:08'	27.704
'03-Sep-2022 20:25:08'	27.706
'03-Sep-2022 21:25:08'	27.595
'03-Sep-2022 22:25:08'	27.599
'03-Sep-2022 23:25:08'	27.539
'04-Sep-2022 00:25:08'	27.538
'04-Sep-2022 01:25:08'	27.483
'04-Sep-2022 02:25:08'	27.37
'04-Sep-2022 03:25:08'	27.314
